id,categoria_real,prediccion_rna_1,prediccion_rna_2
23445863.0,barata,media,barata
37099.0,barata,barata,barata
1.4962849344069563e+18,barata,media,media
1.308322241765723e+18,cara,cara,cara
587542.0,barata,barata,barata
1.2536725880651139e+18,barata,barata,barata
7.798750596298001e+17,barata,barata,barata
1.4031492808394463e+18,barata,media,barata
1.146417298904788e+18,barata,media,barata
1.4370464240779558e+18,cara,media,media
1.1319167712764096e+18,cara,cara,cara
6525843.0,media,cara,media
7.17487968060693e+17,barata,media,barata
1.4221912512107098e+18,cara,cara,cara
34370666.0,media,cara,cara
5.964837585745481e+17,media,media,media
1.4059350144772913e+18,media,media,media
1.1798820552606968e+18,media,media,media
9.15337289651919e+17,media,media,cara
1.4971309785400576e+18,barata,barata,barata
1.3445762553483392e+18,barata,barata,barata
54399467.0,media,cara,media
20080399.0,media,media,media
1.1587332442241772e+18,barata,cara,cara
1.4683834031931044e+18,cara,cara,cara
7.912845846671496e+17,media,barata,media
47315407.0,media,media,media
49466638.0,cara,cara,cara
35667137.0,media,cara,media
21420310.0,barata,media,barata
1.4205108789424632e+18,media,media,media
6.898530854868724e+17,media,media,media
7.959795349199163e+17,media,media,media
1.222095815821682e+18,barata,barata,barata
24874873.0,barata,media,media
16479513.0,media,barata,barata
5.474759385343822e+17,barata,barata,barata
20652890.0,media,media,media
11721470.0,media,cara,media
1.3414083042714647e+18,media,media,media
1.4877970900654203e+18,cara,cara,cara
12782630.0,barata,barata,media
1.381282561399407e+18,cara,cara,cara
8.933120560460238e+17,barata,media,media
8.478516335421066e+17,barata,barata,barata
49840645.0,media,media,media
7509321.0,barata,barata,media
9.672084581389517e+17,barata,media,barata
1.2996735143336115e+18,barata,barata,barata
1.486352038078747e+18,barata,barata,barata
30931993.0,cara,cara,cara
44622261.0,cara,cara,cara
1.405242405754393e+18,media,media,media
7.000160794898223e+17,barata,barata,barata
1.019034699346707e+18,cara,cara,cara
9.209592431213382e+17,media,media,media
1.4615773680988488e+18,media,cara,cara
6.086077521635663e+17,media,barata,media
18687892.0,barata,media,media
7.17330967209271e+17,cara,cara,cara
53358388.0,cara,cara,cara
47446946.0,barata,media,barata
6.571025245021064e+17,cara,cara,media
1.0507011254880344e+18,media,media,cara
52234647.0,media,cara,media
8.973651534976728e+17,media,media,media
9.297858575789935e+17,barata,barata,barata
9.943335469294528e+17,barata,barata,barata
50732820.0,cara,cara,cara
52865308.0,media,media,media
43532857.0,media,barata,barata
7.834325976687e+17,barata,media,media
5.51721603964109e+17,cara,cara,cara
1.3327020663700436e+18,cara,cara,cara
1.3146303521629673e+18,cara,cara,cara
6.589662021421614e+17,barata,barata,barata
49134397.0,barata,barata,barata
1.2032773131223053e+18,cara,cara,media
17515756.0,barata,barata,barata
25861262.0,barata,barata,barata
1.3797954035653115e+18,cara,cara,cara
21420600.0,media,media,media
5592949.0,barata,barata,barata
1.3886699412579581e+18,barata,barata,barata
29011890.0,media,cara,media
1.0471421387258519e+18,cara,cara,cara
40809738.0,media,media,barata
1.2152127307055222e+18,cara,cara,cara
28698650.0,media,cara,media
1.4601025428144694e+18,media,barata,media
6780171.0,media,media,media
52350119.0,cara,cara,cara
8227337.0,barata,barata,barata
14842617.0,media,media,media
1.494605148660294e+18,media,media,barata
7.146709549538504e+17,cara,cara,cara
32271736.0,media,barata,barata
16973661.0,media,media,media
9174712.0,media,barata,media
1.3849577610916933e+18,barata,barata,barata
37001952.0,cara,cara,cara
51176342.0,media,media,media
48103490.0,cara,cara,cara
28051732.0,cara,media,media
1.0167695975278697e+18,cara,cara,media
32817105.0,media,media,media
9.283492878902225e+17,cara,media,media
382111.0,barata,media,barata
6279041.0,barata,barata,barata
51746218.0,cara,cara,media
1.3645920114975247e+18,cara,cara,cara
1.3767618387796237e+18,cara,media,media
1.1173502219208707e+18,barata,media,barata
8.6962753863486e+17,cara,cara,cara
45562769.0,cara,cara,cara
1.221826376353231e+18,media,media,media
1725643.0,barata,media,media
6.521976652801757e+17,cara,media,media
5.955638062619864e+17,media,barata,barata
1.0696535033897823e+18,barata,barata,barata
1.4993377374772083e+18,media,media,media
6.695025708218661e+17,cara,cara,cara
16946016.0,barata,barata,barata
12322175.0,cara,cara,cara
1.0756202742904287e+18,barata,barata,barata
1.1289967406721436e+18,barata,barata,barata
1.1281638265220169e+18,cara,cara,cara
9.393809557067203e+17,media,cara,cara
8167721.0,cara,cara,cara
9.320462013393985e+17,cara,cara,cara
1.161158912845828e+18,cara,cara,cara
171212.0,media,media,media
6.857474271121888e+17,cara,cara,cara
1.4351644898363356e+18,barata,barata,barata
8.99303419183815e+17,barata,barata,barata
7.445282500342638e+17,cara,media,media
1.0107227530474068e+18,barata,barata,barata
6.951528619075972e+17,barata,barata,barata
1.4607727124966976e+18,barata,barata,barata
50722100.0,media,media,media
1.1866293883018486e+18,cara,cara,cara
1.1804597574555338e+18,cara,media,media
7.087656687774382e+17,media,media,media
29859393.0,media,cara,media
33811755.0,barata,media,media
1.0495589961797661e+18,cara,media,media
1.3735463691161697e+18,barata,barata,barata
1066271.0,cara,media,media
9.742942554073028e+17,media,cara,cara
1.3955329312365056e+18,media,media,media
10617008.0,barata,barata,barata
9317135.0,cara,cara,cara
9.377945502776892e+17,barata,media,media
7.824955316549975e+17,cara,media,media
45468740.0,barata,barata,barata
1.4393771563859668e+18,barata,media,media
5294896.0,media,media,media
4583439.0,barata,media,barata
8.480776649486616e+17,cara,cara,cara
7.147013985990309e+17,barata,barata,barata
47739937.0,barata,media,media
42723084.0,cara,cara,cara
35545568.0,media,barata,barata
5.5904893581665734e+17,media,media,media
7.371930484720436e+17,cara,cara,cara
1.0523420068492335e+18,media,barata,barata
9.259399211213574e+17,media,barata,barata
48010456.0,barata,media,media
1.4340713929776302e+18,media,media,barata
7.776475643507812e+17,cara,cara,cara
1.2090997251443835e+18,cara,cara,cara
1.1725800503894508e+18,cara,cara,cara
1.3428901727013788e+18,cara,cara,cara
7.063421916307972e+17,cara,cara,cara
9.124529508893043e+17,media,media,media
8.522782732170465e+17,barata,barata,barata
1.017283619173732e+18,cara,cara,cara
53150246.0,cara,cara,cara
25264492.0,media,media,media
1.2877901062256077e+18,barata,media,media
6.278079995458734e+17,cara,cara,cara
29190251.0,media,barata,barata
1.0668304499930839e+18,media,media,media
6.892102922771227e+17,cara,cara,cara
1.1089918400868948e+18,barata,media,media
1.3182573341626798e+18,cara,cara,media
6.949003048669903e+17,barata,barata,barata
1.4306381309281362e+18,barata,barata,barata
5.719457963039709e+17,barata,media,media
6.438353607831324e+17,barata,barata,barata
1404169.0,cara,barata,barata
1.5057715469120128e+18,barata,media,media
1.260235155717046e+18,barata,barata,barata
54180066.0,barata,barata,barata
46393431.0,media,media,media
37286797.0,media,cara,media
1.297184093623484e+18,barata,barata,barata
5.5497062906709894e+17,media,media,media
1.450012214448156e+18,cara,media,cara
1.3711395519006938e+18,barata,barata,barata
9.80688615203217e+17,cara,cara,cara
6.825332497980212e+17,cara,cara,cara
1.269943078223373e+18,cara,cara,cara
9.630157107449869e+17,barata,barata,barata
15564599.0,barata,barata,barata
6.754127575577066e+17,media,media,media
1.081839772364063e+18,barata,barata,barata
8.623796309361258e+17,cara,cara,cara
1.2138137594330929e+18,barata,barata,barata
50731729.0,media,media,media
1.311757669614774e+18,media,media,media
15643384.0,barata,barata,media
49949619.0,media,media,media
7.551576089269466e+17,media,cara,media
1.3552635129012483e+18,cara,cara,cara
31315484.0,barata,barata,barata
9.811763095572453e+17,cara,media,media
1.0095093076102309e+18,cara,cara,cara
6.537467277482994e+17,barata,barata,barata
1.279105913235109e+18,cara,cara,cara
5.883901759378459e+17,barata,barata,barata
4726438.0,barata,barata,barata
25404682.0,cara,cara,cara
1.1425708957213708e+18,media,media,media
8133062.0,media,barata,barata
1.2671235226041853e+18,barata,media,barata
1.48924954517798e+18,media,media,media
8.717115853752325e+17,cara,media,media
43431634.0,media,cara,cara
25262486.0,cara,cara,cara
6.104583699559295e+17,media,media,media
1.4725783111984435e+18,barata,barata,media
1.1414410721429083e+18,media,media,cara
43215623.0,cara,media,media
8.528386105837868e+17,media,barata,barata
40270077.0,cara,cara,cara
1.402085041568984e+18,barata,barata,barata
7.891238824064762e+17,barata,barata,barata
26425227.0,media,media,media
40952336.0,cara,cara,cara
29096662.0,barata,barata,barata
24227804.0,media,media,media
9.349666322147124e+17,media,media,barata
20030936.0,media,media,media
1.4644413619831045e+18,cara,cara,cara
1.0239345737744525e+18,cara,cara,cara
49402140.0,media,media,media
7.255669976719926e+17,barata,barata,barata
6.606699236783822e+17,barata,barata,barata
31015780.0,media,media,media
30820879.0,cara,cara,cara
7.029999171640435e+17,barata,barata,barata
1.3905201079622774e+18,cara,cara,cara
9.202726366336621e+17,cara,cara,cara
1.179898885136709e+18,media,media,media
23811902.0,cara,cara,cara
20730861.0,media,cara,cara
8.818702869784347e+17,media,cara,cara
39034446.0,barata,barata,barata
35875794.0,cara,cara,cara
6.501934377294751e+17,barata,media,media
5.552578285553379e+17,barata,media,media
48159842.0,cara,media,media
7.760016359437829e+17,cara,cara,cara
49471795.0,barata,media,barata
1.2778776616569306e+18,media,barata,barata
9.736924672905958e+17,media,media,media
9.25145859980004e+17,cara,cara,cara
53068383.0,cara,cara,cara
6.796556634633651e+17,media,media,media
1.4943280495429425e+18,barata,barata,barata
5.842658392240773e+17,barata,media,barata
1.499444491204889e+18,barata,barata,barata
1.1015577354460068e+18,cara,cara,cara
51560398.0,media,media,media
7.249269399498008e+17,media,cara,media
8.666543993179564e+17,media,media,media
27108028.0,media,media,media
1.1727123473696914e+18,media,media,media
1.3350351566834043e+18,media,cara,cara
1.5009521616399455e+18,cara,cara,cara
8.31902404478277e+17,cara,cara,cara
50894325.0,cara,cara,cara
1.1364684181166459e+18,cara,media,media
1.402144966371324e+18,barata,barata,barata
51578339.0,cara,cara,cara
1.4564978114622664e+18,barata,barata,barata
918204.0,barata,media,barata
1.3822065756900247e+18,barata,barata,barata
51508069.0,barata,barata,barata
1.385208378085419e+18,media,cara,barata
50544559.0,cara,cara,cara
13623456.0,cara,media,media
1.3146972686002545e+18,barata,barata,barata
14112923.0,barata,barata,media
1.4146428938423063e+18,media,barata,barata
9.747859849371896e+17,barata,barata,barata
20425149.0,barata,barata,barata
1.4297311835464778e+18,barata,cara,media
7.826197814602769e+17,barata,media,barata
6.607069556647503e+17,media,media,media
1.2541671579965896e+18,media,cara,cara
6.977663042608828e+17,cara,media,media
1.1229335133122048e+18,barata,barata,barata
7826994.0,barata,barata,barata
7.47060951327292e+17,cara,cara,cara
1.0593113863921252e+18,barata,barata,barata
11041792.0,cara,cara,cara
9.674734263568526e+17,barata,media,media
7837202.0,media,media,media
9.247987143837078e+17,barata,barata,barata
9.419862215218118e+17,media,media,media
1.4924430235371666e+18,media,media,media
5750685.0,media,barata,barata
1.0356734185391122e+18,media,cara,cara
1.0798196224037948e+18,cara,cara,cara
30817507.0,media,barata,barata
20074153.0,media,media,media
41645478.0,barata,barata,barata
26536791.0,media,media,media
37226273.0,media,media,media
41080892.0,barata,barata,barata
7.01272925086476e+17,media,media,media
1.3949829647564516e+18,cara,media,barata
1810397.0,cara,cara,cara
1.3153384159894044e+18,cara,cara,cara
34867409.0,cara,cara,cara
9.751118730782756e+17,media,cara,media
1.1217002521801436e+18,media,media,media
1.0256388956127964e+18,cara,cara,cara
1.4312849741490696e+18,media,media,barata
1.3384842188582508e+18,cara,media,media
1.319657511921863e+18,cara,cara,cara
23359788.0,media,media,media
7.629452849389824e+17,barata,barata,barata
1.2100484791129157e+18,cara,cara,cara
1.4830144050999332e+18,barata,media,media
1.359494645223358e+18,media,media,media
1.0435151122235287e+18,media,media,media
16578223.0,media,media,media
1.1408203829273087e+18,media,cara,media
1.2725404355575951e+18,cara,media,cara
43277311.0,cara,cara,cara
50369825.0,cara,cara,cara
9.605613297596988e+17,media,media,cara
52876817.0,media,media,media
1.2900249621163052e+18,barata,barata,barata
50285306.0,barata,barata,barata
7.316420223927031e+17,cara,cara,cara
44115452.0,media,barata,barata
26538386.0,media,media,media
8.8051698995762e+17,barata,barata,barata
34336969.0,cara,cara,cara
1.1065118422883007e+18,cara,media,cara
54112711.0,barata,barata,barata
1.0494244631024035e+18,media,media,media
9.998912429011602e+17,cara,media,cara
6.125339303690648e+17,media,media,media
6.360149495028846e+17,cara,cara,cara
19405440.0,cara,cara,cara
27835531.0,barata,barata,barata
26127318.0,media,media,media
1.036926828449835e+18,barata,barata,barata
1.1814325336549545e+18,cara,cara,cara
8.224188448967875e+17,cara,cara,cara
1.2458650401084588e+18,cara,cara,media
5.7823999421615e+17,cara,cara,cara
1.1862372293408248e+18,cara,cara,cara
8.214902250921951e+17,cara,media,media
1.4205580717670628e+18,cara,cara,cara
39018429.0,cara,media,media
9.332657603648988e+17,cara,cara,cara
1.1818501525295933e+18,media,barata,barata
1.3212660360195308e+18,media,media,media
52177173.0,media,media,media
8.423410595066799e+17,barata,barata,barata
1.1459867603912945e+18,barata,barata,barata
1.21473828628739e+18,media,media,media
7.76610853880547e+17,cara,cara,cara
15600091.0,cara,cara,cara
1.352291155141489e+18,barata,barata,barata
1.0848727786568091e+18,cara,cara,media
51929434.0,cara,cara,cara
1.446491963491839e+18,media,media,media
29162686.0,media,barata,barata
1.3666844392350241e+18,cara,cara,cara
36729228.0,barata,barata,barata
1.2884938550699523e+18,barata,barata,barata
42645914.0,barata,barata,barata
7499960.0,media,media,media
7389646.0,barata,barata,barata
1.482310868597317e+18,barata,media,media
1.3768355550208028e+18,media,media,media
15205607.0,media,barata,barata
1.3133525303386217e+18,barata,media,media
40056376.0,barata,barata,barata
1.2421330916984133e+18,barata,barata,barata
34283223.0,barata,barata,barata
54227849.0,cara,media,media
6.036477698684442e+17,media,cara,cara
1.0014857152049476e+18,barata,barata,barata
1.2668653348045747e+18,cara,media,cara
6.44923826152695e+17,media,barata,barata
1.3560713032651525e+18,media,media,media
6.051691175537564e+17,media,media,media
8.769442370905489e+17,barata,barata,barata
1.2884925857642317e+18,barata,barata,barata
38776369.0,cara,barata,barata
48674478.0,barata,barata,barata
1.3959226614658527e+18,barata,media,media
1.1643731492705556e+18,barata,barata,barata
1.2804255102190648e+18,barata,barata,barata
1.4936048614095304e+18,media,media,media
620532.0,barata,barata,barata
1.3453581472761513e+18,cara,media,cara
17791310.0,media,barata,barata
50921579.0,media,media,media
20746571.0,cara,cara,cara
1.4473305498765806e+18,media,media,media
29211698.0,cara,cara,cara
1.492365207835786e+18,media,media,media
8.564280983475905e+17,cara,cara,cara
1.0392940222413169e+18,cara,cara,cara
1.4717293982830508e+18,barata,barata,barata
32500453.0,cara,cara,media
1.1240544964545902e+18,media,media,barata
1.344467521408861e+18,barata,barata,barata
48698546.0,barata,barata,barata
1.4778922638317018e+18,media,media,cara
31903170.0,barata,barata,barata
886283.0,barata,barata,barata
6.686274130139981e+17,cara,cara,cara
8.437179310387782e+17,barata,barata,barata
1.021153424248615e+18,cara,media,cara
1.178491507288958e+18,barata,barata,barata
1.450883929864414e+18,cara,cara,cara
1.5037593438784333e+18,barata,media,media
9.574268990072416e+17,barata,barata,barata
46485666.0,cara,media,media
8.896659228149025e+17,media,media,media
